시도교육청,설립구분,점검영역_총개수,미관리_영역수,관리_영역수,최근점검일,평균점검일,점검경과일_평균,점검경과일_최근,학교급,환경_부적합_수,환경_미실시_수,환경_위험항목_수,학생수,환경위험_log,미관리_norm,환경위험_norm,경과일_norm,위험도_점수,위험군,우선순위_점수,학교_익명ID
경기도교육청,공립,6,0,6,2025-02-25,2025-02-09 00:00:00.000000,142.0,126.0,초,0.0,11.0,11.0,1119.0,2.4849066497880004,0.0,0.6566548958105609,0.0521978021978022,25.231292853859586,고위험,202.38231850837627,S00513
경기도교육청,공립,6,0,6,2025-02-14,2025-01-08 20:00:00.000000,173.0,137.0,초,0.0,19.0,19.0,219.0,2.995732273553991,0.0,0.7916443316431058,0.1373626373626373,31.64852554288005,고위험,202.3488847123942,S00514
경기도교육청,사립,6,0,6,2025-02-26,2025-01-18 00:00:00.000000,164.0,125.0,고,0.0,12.0,12.0,657.0,2.5649493574615367,0.0,0.6778067712229614,0.1126373626373626,27.0153048844797,고위험,202.3231545621023,S00515
서울특별시교육청,공립,6,1,5,2024-12-26,2024-12-04 14:24:00.000000,208.0,187.0,중,0.0,6.0,6.0,268.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.2335164835164835,30.66943909050132,고위험,202.25609897613447,S00516
경기도교육청,공립,6,0,6,2025-02-25,2025-02-11 20:00:00.000000,139.0,126.0,초,0.0,13.0,13.0,732.0,2.639057329615259,0.0,0.6973903490356274,0.0439560439560439,26.60674925930553,고위험,202.1353507765089,S00517
인천광역시교육청,공립,6,1,5,2025-02-28,2025-02-18 04:48:00.000000,132.0,123.0,초,0.0,8.0,8.0,331.0,2.19722457733622,0.1666666666666666,0.5806327879665873,0.0247252747252747,29.68265821931551,고위험,201.9944954186604,S00518
충청북도교육청,공립,6,0,6,2025-02-24,2025-01-09 20:00:00.000000,172.0,127.0,초,0.0,12.0,12.0,587.0,2.5649493574615367,0.0,0.6778067712229614,0.1346153846153846,27.37860158777641,고위험,201.9644681283304,S00519
경기도교육청,공립,6,1,5,2025-02-20,2025-02-20 00:00:00.000000,131.0,131.0,초,0.0,7.0,7.0,440.0,2.079441541679836,0.1666666666666666,0.5495077527409008,0.0219780219780219,28.4821960741782,고위험,201.91156612112525,S00520
울산광역시교육청,공립,6,0,6,2025-02-20,2025-02-10 12:00:00.000000,140.0,131.0,초,0.0,14.0,14.0,592.0,2.70805020110221,0.0,0.7156222237991322,0.0467032967032967,27.32874621969129,고위험,201.8281035132944,S00521
경기도교육청,공립,6,0,6,2025-02-26,2025-02-14 00:00:00.000000,137.0,125.0,초,0.0,11.0,11.0,1173.0,2.4849066497880004,0.0,0.6566548958105609,0.0384615384615384,25.004232414299143,고위험,201.73844785624345,S00522
경상남도교육청,공립,6,0,6,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,초,0.0,16.0,16.0,520.0,2.833213344056216,0.0,0.7486975067691373,0.0,27.784164476202683,고위험,201.59495255829003,S00523
전북특별자치도교육청,공립,6,2,4,2025-02-27,2025-01-10 12:00:00.000000,171.0,124.0,초,0.0,8.0,8.0,62.0,2.19722457733622,0.3333333333333333,0.5806327879665873,0.1318681318681318,39.1803963145536,고위험,201.51005687916347,S00524
경기도교육청,공립,6,0,6,2025-02-28,2025-02-14 00:00:00.000000,137.0,123.0,초,0.0,14.0,14.0,604.0,2.70805020110221,0.0,0.7156222237991322,0.0384615384615384,27.192509955955025,고위험,201.36674857112516,S00525
전북특별자치도교육청,공립,6,1,5,2025-02-28,2025-01-26 14:24:00.000000,155.0,123.0,중,0.0,9.0,9.0,207.0,2.302585092994046,0.1666666666666666,0.6084750807294722,0.0879120879120879,31.760363725724197,고위험,201.2825145369415,S00526
경상남도교육청,공립,6,0,6,2025-02-26,2025-02-03 04:00:00.000000,147.0,125.0,고,0.0,14.0,14.0,532.0,2.70805020110221,0.0,0.7156222237991322,0.0659340659340659,27.646630835075907,고위험,201.226594839104,S00527
전북특별자치도교육청,공립,6,3,3,2024-12-05,2024-12-04 00:00:00.000000,209.0,208.0,초,0.0,8.0,8.0,22.0,2.19722457733622,0.5,0.5806327879665873,0.2362637362637362,48.63272232187962,고위험,201.1203418670216,S00528
서울특별시교육청,공립,6,1,5,2025-02-20,2025-02-20 00:00:00.000000,131.0,131.0,초,0.0,12.0,12.0,155.0,2.5649493574615367,0.1666666666666666,0.6778067712229614,0.0219780219780219,33.24337265004747,고위험,201.11761772812463,S00529
경기도교육청,공립,6,0,6,2025-02-19,2025-01-22 12:00:00.000000,159.0,132.0,중,0.0,11.0,11.0,839.0,2.4849066497880004,0.0,0.6566548958105609,0.0989010989010989,26.00329834836508,고위험,201.09395664125776,S00530
대구광역시교육청,공립,6,1,5,2025-02-24,2025-02-12 04:48:00.000000,138.0,127.0,중,0.0,12.0,12.0,146.0,2.5649493574615367,0.1666666666666666,0.6778067712229614,0.0412087912087912,33.56125726543208,고위험,201.04644917610892,S00531
경기도교육청,공립,6,0,6,2024-12-12,2024-12-10 04:00:00.000000,202.0,201.0,초,1.0,8.0,9.0,796.0,2.302585092994046,0.0,0.6084750807294722,0.217032967032967,26.16806519092566,고위험,200.99310595660876,S00532
경기도교육청,공립,6,0,6,2025-02-28,2025-02-14 12:00:00.000000,136.0,123.0,초,0.0,14.0,14.0,603.0,2.70805020110221,0.0,0.7156222237991322,0.0357142857142857,27.14709786804294,고위험,200.98555332465395,S00533
경기도교육청,공립,6,0,6,2025-02-14,2024-12-01 20:00:00.000000,211.0,137.0,초,0.0,11.0,11.0,436.0,2.4849066497880004,0.0,0.6566548958105609,0.2417582417582417,28.36472691979365,고위험,200.82037168926857,S00534
경기도교육청,공립,6,0,6,2024-12-20,2024-12-11 08:00:00.000000,201.0,193.0,초,0.0,10.0,10.0,612.0,2.3978952727983707,0.0,0.6336614981727329,0.2142857142857142,27.057321054332974,고위험,200.72108176983235,S00535
강원특별자치도교육청,공립,6,2,4,2025-02-13,2024-11-29 12:00:00.000000,213.0,138.0,초,0.0,7.0,7.0,55.0,2.079441541679836,0.3333333333333333,0.5495077527409008,0.2472527472527472,39.93265394963607,고위험,200.67563004134527,S00536
경상북도교육청,공립,6,1,5,2025-02-24,2025-02-08 00:00:00.000000,143.0,127.0,초,0.0,5.0,5.0,774.0,1.791759469228055,0.1666666666666666,0.4734856448969273,0.0549450549450549,26.205960707033395,고위험,200.5506278435424,S00537
경기도교육청,공립,6,0,6,2025-02-25,2025-01-02 12:00:00.000000,179.0,126.0,고,0.0,10.0,10.0,808.0,2.3978952727983707,0.0,0.6336614981727329,0.1538461538461538,26.05825512026704,고위험,200.53909153498492,S00538
서울특별시교육청,공립,6,1,5,2025-02-24,2025-02-13 19:12:00.000000,137.0,127.0,초,0.0,7.0,7.0,392.0,2.079441541679836,0.1666666666666666,0.5495077527409008,0.0384615384615384,28.754668601650724,고위험,200.52958428030703,S00539
전북특별자치도교육청,사립,6,2,4,2025-02-18,2024-11-10 18:00:00.000000,232.0,133.0,고,0.0,7.0,7.0,49.0,2.079441541679836,0.3333333333333333,0.5495077527409008,0.2994505494505494,40.795483619965744,고위험,200.38835405883884,S00540
경기도교육청,공립,6,0,6,2025-02-14,2025-02-08 12:00:00.000000,142.0,137.0,초,0.0,10.0,10.0,1363.0,2.3978952727983707,0.0,0.6336614981727329,0.0521978021978022,24.378007867519784,고위험,200.34277962326715,S00541
전라남도교육청,공립,6,0,6,2025-02-27,2024-12-03 00:00:00.000000,210.0,124.0,초,0.0,9.0,9.0,696.0,2.302585092994046,0.0,0.6084750807294722,0.239010989010989,26.53136189422236,고위험,200.22649487092505,S00542
전북특별자치도교육청,공립,6,2,4,2024-12-16,2024-12-13 18:00:00.000000,199.0,197.0,고,0.0,7.0,7.0,59.0,2.079441541679836,0.3333333333333333,0.5495077527409008,0.2087912087912088,39.29688471886684,고위험,200.19187097982805,S00543
전북특별자치도교육청,사립,6,1,5,2025-02-24,2025-02-18 09:36:00.000000,132.0,127.0,고,0.0,6.0,6.0,574.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.0247252747252747,27.21812040918264,고위험,200.17212930410773,S00544
경기도교육청,사립,6,0,6,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,고,0.0,14.0,14.0,687.0,2.70805020110221,0.0,0.7156222237991322,0.0,26.5567407251858,고위험,200.0728768472946,S00545
부산광역시교육청,공립,6,1,5,2024-12-30,2024-12-17 04:48:00.000000,195.0,183.0,초,0.0,5.0,5.0,402.0,1.791759469228055,0.1666666666666666,0.4734856448969273,0.1978021978021978,28.567389278461963,고위험,199.9413453003911,S00546
광주광역시교육청,공립,6,0,6,2025-02-05,2025-02-05 00:00:00.000000,146.0,146.0,고,0.0,11.0,11.0,959.0,2.4849066497880004,0.0,0.6566548958105609,0.0631868131868131,25.412941205507934,고위험,199.92191302568327,S00547
전북특별자치도교육청,공립,6,0,6,2025-02-24,2024-11-15 16:00:00.000000,227.0,127.0,중,0.0,11.0,11.0,354.0,2.4849066497880004,0.0,0.6566548958105609,0.2857142857142857,29.09132032638706,고위험,199.91897993429228,S00548
광주광역시교육청,공립,6,0,6,2024-12-31,2024-12-11 16:00:00.000000,201.0,182.0,중,0.0,13.0,13.0,327.0,2.639057329615259,0.0,0.6973903490356274,0.2142857142857142,29.42229870985498,고위험,199.86607552598807,S00549
경상북도교육청,사립,6,0,6,2025-02-21,2025-01-20 00:00:00.000000,162.0,130.0,고,0.0,19.0,19.0,223.0,2.995732273553991,0.0,0.7916443316431058,0.1071428571428571,31.148992575847085,고위험,199.7163152681919,S00550
경기도교육청,공립,6,1,5,2025-02-25,2024-12-20 09:36:00.000000,192.0,126.0,초,0.0,15.0,15.0,69.0,2.772588722239781,0.1666666666666666,0.7326770036545345,0.1895604395604395,38.049744338220506,고위험,199.70390212034488,S00551
울산광역시교육청,공립,6,0,6,2025-02-25,2025-02-17 08:00:00.000000,133.0,126.0,초,0.0,10.0,10.0,1526.0,2.3978952727983707,0.0,0.6336614981727329,0.0274725274725274,23.969299076310996,고위험,199.6896760785681,S00552
경상북도교육청,공립,6,0,6,2025-02-28,2025-02-09 00:00:00.000000,142.0,123.0,고,0.0,12.0,12.0,791.0,2.5649493574615367,0.0,0.6778067712229614,0.0521978021978022,26.01623895041377,고위험,199.66322300906415,S00553
경상남도교육청,공립,6,1,5,2025-02-26,2025-02-11 14:24:00.000000,139.0,125.0,초,0.0,6.0,6.0,517.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.0439560439560439,27.536005024567256,고위험,199.63535469884533,S00554
경기도교육청,공립,6,0,6,2025-02-26,2025-01-17 00:00:00.000000,165.0,125.0,초,0.0,9.0,9.0,1275.0,2.302585092994046,0.0,0.6084750807294722,0.1153846153846153,24.48781793817841,고위험,199.61209196580688,S00555
서울특별시교육청,사립,6,0,6,2025-02-28,2025-02-09 12:00:00.000000,141.0,123.0,고,0.0,14.0,14.0,536.0,2.70805020110221,0.0,0.7156222237991322,0.0494505494505494,27.37415830760338,고위험,199.44806526798223,S00556
경기도교육청,공립,6,2,4,2024-12-23,2024-12-17 18:00:00.000000,195.0,190.0,중,0.0,9.0,9.0,45.0,2.302585092994046,0.3333333333333333,0.6084750807294722,0.1978021978021978,41.30351390887438,고위험,199.43985708085395,S00557
경기도교육청,공립,6,0,6,2025-02-14,2025-01-28 04:00:00.000000,153.0,137.0,초,0.0,9.0,9.0,1520.0,2.302585092994046,0.0,0.6084750807294722,0.0824175824175824,23.942872883233356,고위험,199.37525446957585,S00558
경기도교육청,공립,6,0,6,2025-02-25,2024-12-10 00:00:00.000000,203.0,126.0,초,0.0,18.0,18.0,168.0,2.9444389791664403,0.0,0.7780897005728759,0.2197802197802197,32.507875821226456,고위험,199.2699862214149,S00559
부산광역시교육청,공립,6,0,6,2024-12-04,2024-12-04 00:00:00.000000,209.0,209.0,중,0.0,11.0,11.0,422.0,2.4849066497880004,0.0,0.6566548958105609,0.2362637362637362,28.27390274396948,고위험,199.2567155909107,S00560
서울특별시교육청,국립,6,0,6,2025-02-28,2025-02-17 20:00:00.000000,133.0,123.0,고,0.0,13.0,13.0,709.0,2.639057329615259,0.0,0.6973903490356274,0.0274725274725274,26.334276731833008,고위험,199.22578127055357,S00561
경상북도교육청,공립,6,1,5,2025-02-28,2025-02-13 04:48:00.000000,137.0,123.0,중,0.0,8.0,8.0,286.0,2.19722457733622,0.1666666666666666,0.5806327879665873,0.0384615384615384,29.90971865887595,고위험,199.1832394871581,S00562
전라남도교육청,공립,6,2,4,2025-02-11,2024-12-08 18:00:00.000000,204.0,140.0,초,0.0,12.0,12.0,32.0,2.5649493574615367,0.3333333333333333,0.6778067712229614,0.2225274725274725,44.28512173429656,고위험,199.128384738728,S00563
울산광역시교육청,공립,6,0,6,2024-12-31,2024-12-19 08:00:00.000000,193.0,182.0,중,0.0,12.0,12.0,414.0,2.5649493574615367,0.0,0.6778067712229614,0.1923076923076923,28.332255433930253,고위험,199.12698229598143,S00564
광주광역시교육청,공립,6,0,6,2025-02-17,2025-01-03 04:00:00.000000,178.0,134.0,고,0.0,10.0,10.0,767.0,2.3978952727983707,0.0,0.6336614981727329,0.1510989010989011,26.012843032354947,고위험,198.8367025006967,S00565
경기도교육청,공립,6,0,6,2024-12-31,2024-12-23 12:00:00.000000,189.0,182.0,중,0.0,11.0,11.0,523.0,2.4849066497880004,0.0,0.6566548958105609,0.1813186813186813,27.36566098572772,고위험,198.71551968381056,S00566
부산광역시교육청,공립,6,0,6,2024-12-25,2024-12-23 00:00:00.000000,190.0,188.0,중,0.0,10.0,10.0,652.0,2.3978952727983707,0.0,0.6336614981727329,0.184065934065934,26.557788087300004,고위험,198.69413995811377,S00567
전라남도교육청,공립,6,0,6,2025-02-25,2025-01-26 08:00:00.000000,155.0,126.0,중,0.0,11.0,11.0,803.0,2.4849066497880004,0.0,0.6566548958105609,0.0879120879120879,25.82164999671673,고위험,198.558140943748,S00568
서울특별시교육청,사립,6,0,6,2024-11-20,2024-11-20 00:00:00.000000,223.0,223.0,초,0.0,11.0,11.0,352.0,2.4849066497880004,0.0,0.6566548958105609,0.2747252747252747,28.909671974738703,고위험,198.50733915096305,S00569
전북특별자치도교육청,공립,6,1,5,2025-02-21,2025-01-06 00:00:00.000000,176.0,130.0,초,0.0,16.0,16.0,68.0,2.833213344056216,0.1666666666666666,0.7486975067691373,0.1456043956043956,37.91767180221001,고위험,198.4651326191315,S00570
전북특별자치도교육청,공립,6,0,6,2025-02-10,2024-09-17 08:00:00.000000,286.0,141.0,초,0.0,6.0,6.0,659.0,1.9459101490553128,0.0,0.5142210981219936,0.4478021978021978,26.48491528097751,고위험,198.4313372952821,S00571
경기도교육청,공립,6,0,6,2024-12-09,2024-12-05 12:00:00.000000,207.0,204.0,중,0.0,8.0,8.0,912.0,2.19722457733622,0.0,0.5806327879665873,0.2307692307692307,25.36189814605544,고위험,198.2472592382665,S00572
경기도교육청,공립,6,0,6,2025-02-24,2025-02-03 08:00:00.000000,147.0,127.0,초,0.0,19.0,19.0,245.0,2.995732273553991,0.0,0.7916443316431058,0.0659340659340659,30.467811257165767,고위험,198.2032134020755,S00573
서울특별시교육청,공립,6,0,6,2025-02-28,2025-02-18 20:00:00.000000,132.0,123.0,중,0.0,12.0,12.0,853.0,2.5649493574615367,0.0,0.6778067712229614,0.0247252747252747,25.56211807129289,고위험,198.10465622001928,S00574
전북특별자치도교육청,공립,6,0,6,2025-02-25,2025-02-20 08:00:00.000000,130.0,126.0,초,0.0,17.0,17.0,368.0,2.8903717578961645,0.0,0.7638020388802209,0.0192307692307692,28.662578278229617,고위험,198.08124977473813,S00575
경상남도교육청,공립,6,0,6,2025-02-27,2024-12-16 12:00:00.000000,196.0,124.0,중,0.0,8.0,8.0,1060.0,2.19722457733622,0.0,0.5806327879665873,0.2005494505494505,24.86236517902248,고위험,198.0776463694926,S00576
울산광역시교육청,공립,6,0,6,2025-02-27,2024-12-25 00:00:00.000000,188.0,124.0,고,0.0,12.0,12.0,422.0,2.5649493574615367,0.0,0.6778067712229614,0.1785714285714285,28.10519499436981,고위험,198.06776928999253,S00577
전북특별자치도교육청,공립,6,0,6,2025-02-25,2024-10-07 00:00:00.000000,267.0,126.0,중,0.0,8.0,8.0,423.0,2.19722457733622,0.0,0.5806327879665873,0.3956043956043956,28.086623420780715,고위험,198.00320877397925,S00578
제주특별자치도교육청,공립,7,1,6,2025-02-24,2025-02-16 20:00:00.000000,134.0,127.0,초,0.0,5.0,5.0,785.0,1.791759469228055,0.1666666666666666,0.4734856448969273,0.0302197802197802,25.797251915824603,고위험,197.7864158020388,S00579
전라남도교육청,공립,6,1,5,2025-02-26,2024-11-28 09:36:00.000000,214.0,125.0,중,0.0,16.0,16.0,53.0,2.833213344056216,0.1666666666666666,0.7486975067691373,0.25,39.64333114286935,고위험,197.77994662443984,S00580
전북특별자치도교육청,공립,6,0,6,2025-02-24,2025-01-01 12:00:00.000000,180.0,127.0,고,0.0,17.0,17.0,219.0,2.8903717578961645,0.0,0.7638020388802209,0.1565934065934066,30.933182673834008,고위험,197.7752488397747,S00581
경상남도교육청,공립,6,0,6,2025-02-24,2024-11-28 00:00:00.000000,215.0,127.0,고,0.0,8.0,8.0,801.0,2.19722457733622,0.0,0.5806327879665873,0.2527472527472527,25.725194849352143,고위험,197.7523667654982,S00582
경상남도교육청,공립,6,0,6,2025-02-28,2024-12-22 04:00:00.000000,190.0,123.0,고,0.0,11.0,11.0,497.0,2.4849066497880004,0.0,0.6566548958105609,0.184065934065934,27.4110730736398,고위험,197.65028561611555,S00583
대구광역시교육청,사립,6,0,6,2025-02-27,2025-01-28 08:00:00.000000,153.0,124.0,고,0.0,11.0,11.0,795.0,2.4849066497880004,0.0,0.6566548958105609,0.0824175824175824,25.73082582089255,고위험,197.60242902523007,S00584
경상북도교육청,사립,6,0,6,2025-02-28,2025-02-08 08:00:00.000000,142.0,123.0,고,0.0,17.0,17.0,318.0,2.8903717578961645,0.0,0.7638020388802209,0.0521978021978022,29.207523333174667,고위험,197.594476987974,S00585
울산광역시교육청,공립,7,0,7,2025-02-26,2025-02-11 10:17:08.571428,139.0,125.0,초,0.0,18.0,18.0,290.0,2.9444389791664403,0.0,0.7780897005728759,0.0439560439560439,29.60150219485283,고위험,197.54039334013945,S00586
인천광역시교육청,공립,6,0,6,2025-02-28,2025-01-04 04:00:00.000000,177.0,123.0,초,0.0,9.0,9.0,980.0,2.302585092994046,0.0,0.6084750807294722,0.1483516483516483,25.03276299312346,고위험,197.47276473438075,S00587
경기도교육청,공립,6,0,6,2024-12-31,2024-12-16 12:00:00.000000,196.0,182.0,초,0.0,8.0,8.0,1031.0,2.19722457733622,0.0,0.5806327879665873,0.2005494505494505,24.86236517902248,고위험,197.3886308554792,S00588
경기도교육청,공립,6,0,6,2025-02-27,2025-02-15 20:00:00.000000,135.0,124.0,고,0.0,12.0,12.0,796.0,2.5649493574615367,0.0,0.6778067712229614,0.0329670329670329,25.698354335029155,고위험,197.3853251314175,S00589
인천광역시교육청,공립,6,0,6,2025-02-26,2025-01-22 00:00:00.000000,160.0,125.0,초,0.0,19.0,19.0,209.0,2.995732273553991,0.0,0.7916443316431058,0.1016483516483516,31.058168400022907,고위험,197.1295345420767,S00590
서울특별시교육청,공립,6,1,5,2025-02-28,2024-12-19 09:36:00.000000,193.0,123.0,중,0.0,6.0,6.0,262.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.1923076923076923,29.988257771820003,고위험,197.087449233053,S00591
경상북도교육청,공립,6,2,4,2025-02-20,2025-02-11 00:00:00.000000,140.0,131.0,중,0.0,18.0,18.0,28.0,2.9444389791664403,0.3333333333333333,0.7780897005728759,0.0467032967032967,45.10024761609825,고위험,196.96612334514333,S00592
경기도교육청,공립,6,0,6,2025-02-27,2025-01-26 04:00:00.000000,155.0,124.0,초,0.0,13.0,13.0,494.0,2.639057329615259,0.0,0.6973903490356274,0.0879120879120879,27.33334266589894,고위험,196.92464608055215,S00593
서울특별시교육청,공립,6,1,5,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,중,0.0,7.0,7.0,403.0,2.079441541679836,0.1666666666666666,0.5495077527409008,0.0,28.118899370881493,고위험,196.87208040718207,S00594
경상북도교육청,공립,6,0,6,2024-12-20,2024-12-20 00:00:00.000000,193.0,193.0,중,0.0,9.0,9.0,760.0,2.302585092994046,0.0,0.6084750807294722,0.1923076923076923,25.75935639971687,고위험,196.66324164632636,S00595
전북특별자치도교육청,공립,6,2,4,2025-01-21,2024-11-05 18:00:00.000000,237.0,161.0,초,0.0,11.0,11.0,28.0,2.4849066497880004,0.3333333333333333,0.6566548958105609,0.3131868131868132,44.99877453884128,고위험,196.52296039798304,S00596
경기도교육청,공립,6,0,6,2024-12-23,2024-12-09 00:00:00.000000,204.0,190.0,고,0.0,7.0,7.0,1289.0,2.079441541679836,0.0,0.5495077527409008,0.2225274725274725,24.07061182509395,고위험,196.4739017209678,S00597
울산광역시교육청,공립,6,0,6,2025-02-25,2025-02-22 00:00:00.000000,129.0,126.0,중,0.0,13.0,13.0,672.0,2.639057329615259,0.0,0.6973903490356274,0.0164835164835164,26.15262838018465,고위험,196.45188409278623,S00598
경기도교육청,공립,6,0,6,2025-02-17,2025-02-02 04:00:00.000000,148.0,134.0,고,0.0,10.0,10.0,1061.0,2.3978952727983707,0.0,0.6336614981727329,0.0686813186813186,24.650480394992314,고위험,196.4127895680962,S00599
전라남도교육청,공립,6,1,5,2025-02-28,2024-10-15 09:36:00.000000,258.0,123.0,고,0.0,15.0,15.0,43.0,2.772588722239781,0.1666666666666666,0.7326770036545345,0.3708791208791209,41.04694214041831,고위험,196.37635509223196,S00600
서울특별시교육청,공립,6,1,5,2025-02-04,2025-02-04 00:00:00.000000,147.0,147.0,중,0.0,6.0,6.0,417.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.0659340659340659,27.89930172786396,고위험,196.2850192867928,S00601
인천광역시교육청,공립,6,0,6,2025-02-17,2025-01-21 04:00:00.000000,160.0,134.0,중,0.0,10.0,10.0,886.0,2.3978952727983707,0.0,0.6336614981727329,0.1016483516483516,25.19542544993737,고위험,196.21806766744984,S00602
경상북도교육청,공립,6,2,4,2025-02-10,2024-11-15 12:00:00.000000,227.0,141.0,초,0.0,13.0,13.0,25.0,2.639057329615259,0.3333333333333333,0.6973903490356274,0.2857142857142857,46.0563463289026,고위험,196.1123688570185,S00603
전북특별자치도교육청,공립,6,3,3,2024-12-17,2024-12-17 00:00:00.000000,196.0,196.0,초,0.0,9.0,9.0,19.0,2.302585092994046,0.5,0.6084750807294722,0.2005494505494505,49.07559266345313,고위험,196.09292944914912,S00604
인천광역시교육청,공립,6,0,6,2025-02-28,2024-12-26 12:00:00.000000,186.0,123.0,중,0.0,10.0,10.0,621.0,2.3978952727983707,0.0,0.6336614981727329,0.173076923076923,26.376139735651652,고위험,196.05226653281616,S00605
서울특별시교육청,공립,6,0,6,2025-02-25,2024-12-17 20:00:00.000000,195.0,126.0,고,0.0,9.0,9.0,720.0,2.302585092994046,0.0,0.6084750807294722,0.1978021978021978,25.85018057554104,고위험,195.9608905768296,S00606
인천광역시교육청,공립,7,0,7,2025-02-27,2025-02-13 20:34:17.142857,137.0,124.0,초,0.0,16.0,16.0,362.0,2.833213344056216,0.0,0.7486975067691373,0.0384615384615384,28.41993370697191,고위험,195.9384714989663,S00607
인천광역시교육청,사립,6,0,6,2025-02-28,2025-02-15 00:00:00.000000,136.0,123.0,고,0.0,10.0,10.0,1245.0,2.3978952727983707,0.0,0.6336614981727329,0.0357142857142857,24.105535340047258,고위험,195.9224077026981,S00608
인천광역시교육청,공립,6,0,6,2025-02-20,2025-02-20 00:00:00.000000,131.0,131.0,중,0.0,16.0,16.0,385.0,2.833213344056216,0.0,0.7486975067691373,0.0219780219780219,28.147461179499388,고위험,195.78916232792247,S00609
경상남도교육청,공립,6,0,6,2025-02-28,2025-02-07 16:00:00.000000,143.0,123.0,고,0.0,11.0,11.0,844.0,2.4849066497880004,0.0,0.6566548958105609,0.0549450549450549,25.276704941771676,고위험,195.6249283747536,S00610
전라남도교육청,공립,6,0,6,2025-02-27,2025-01-05 04:00:00.000000,176.0,124.0,고,0.0,11.0,11.0,546.0,2.4849066497880004,0.0,0.6566548958105609,0.1456043956043956,26.77530384287057,고위험,195.57883608954063,S00611
서울특별시교육청,공립,6,0,6,2025-02-28,2025-02-16 16:00:00.000000,134.0,123.0,중,0.0,13.0,13.0,606.0,2.639057329615259,0.0,0.6973903490356274,0.0302197802197802,26.37968881974509,고위험,195.4346841202719,S00612
경상북도교육청,공립,6,0,6,2025-02-17,2025-02-17 00:00:00.000000,134.0,134.0,중,0.0,20.0,20.0,229.0,3.044522437723423,0.0,0.8045374921052874,0.0302197802197802,30.35591929906018,고위험,195.4338159426217,S00613
경기도교육청,공립,6,2,4,2025-02-24,2025-02-15 12:00:00.000000,135.0,127.0,초,0.0,8.0,8.0,66.0,2.19722457733622,0.3333333333333333,0.5806327879665873,0.0329670329670329,37.545561149718445,고위험,195.41310500683176,S00614
인천광역시교육청,공립,6,0,6,2025-02-28,2025-02-15 04:00:00.000000,135.0,123.0,중,0.0,17.0,17.0,317.0,2.8903717578961645,0.0,0.7638020388802209,0.0329670329670329,28.889638717790056,고위험,195.353221439652,S00615
경상북도교육청,공립,6,1,5,2025-02-28,2025-02-17 04:48:00.000000,133.0,123.0,중,0.0,10.0,10.0,172.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.0274725274725274,31.695965742977663,고위험,195.034519585754,S00616
인천광역시교육청,공립,6,0,6,2025-02-27,2025-01-29 20:00:00.000000,152.0,124.0,초,0.0,9.0,9.0,1281.0,2.302585092994046,0.0,0.6084750807294722,0.0796703296703296,23.897460795321265,고위험,194.91191143390824,S00617
전북특별자치도교육청,공립,6,3,3,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,중,0.0,19.0,19.0,14.0,2.995732273553991,0.5,0.7916443316431058,0.0,52.55792114727566,고위험,194.8874100796696,S00618
경상북도교육청,공립,6,0,6,2025-02-19,2024-12-22 16:00:00.000000,190.0,132.0,초,0.0,8.0,8.0,1016.0,2.19722457733622,0.0,0.5806327879665873,0.184065934065934,24.589892651549945,고위험,194.86536812397608,S00619
대전광역시교육청,공립,6,0,6,2025-02-26,2025-02-20 04:00:00.000000,130.0,125.0,초,0.0,18.0,18.0,290.0,2.9444389791664403,0.0,0.7780897005728759,0.0192307692307692,29.19279340364404,고위험,194.81294745426823,S00620
충청남도교육청,공립,6,2,4,2024-12-04,2024-12-04 00:00:00.000000,209.0,209.0,초,0.0,8.0,8.0,42.0,2.19722457733622,0.3333333333333333,0.5806327879665873,0.2362637362637362,40.90605565521295,고위험,194.7619169181672,S00621
강원특별자치도교육청,공립,6,1,5,2025-02-19,2025-02-09 19:12:00.000000,141.0,132.0,고,0.0,10.0,10.0,158.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.0494505494505494,32.05926244627437,고위험,194.56459258027576,S00622
경기도교육청,사립,6,0,6,2024-12-29,2024-12-16 04:00:00.000000,196.0,184.0,고,0.0,8.0,8.0,920.0,2.19722457733622,0.0,0.5806327879665873,0.2005494505494505,24.86236517902248,고위험,194.5594451152259,S00623
충청남도교육청,사립,6,1,5,2025-02-21,2025-02-04 04:48:00.000000,146.0,130.0,초,0.0,9.0,9.0,181.0,2.302585092994046,0.1666666666666666,0.6084750807294722,0.0631868131868131,31.351654934515405,고위험,194.50587686465775,S00624
경기도교육청,공립,6,0,6,2025-02-24,2025-02-15 04:00:00.000000,135.0,127.0,중,0.0,11.0,11.0,903.0,2.4849066497880004,0.0,0.6566548958105609,0.0329670329670329,24.91340823847497,고위험,194.49472690356276,S00625
